main_street;id_arco;sense;from_intersection;to_intersection;Interseccion;day_name;hora;Nivel
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Wednesday;21:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Wednesday;21:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Wednesday;21:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;6:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;6:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;7:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;7:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;7:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;7:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;8:00;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;8:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;8:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;8:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;9:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;9:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;9:30;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;9:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;10:00;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;10:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;10:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;10:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;11:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;11:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;11:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;11:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;12:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;12:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;12:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;12:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;13:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;13:15;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;13:30;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;13:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;14:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;14:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;14:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;14:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;15:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;15:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;15:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;15:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;16:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;16:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;16:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;16:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;17:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;17:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;17:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;17:45;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;18:00;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;18:15;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;18:30;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;18:45;6
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;19:00;6
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;19:15;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;19:30;6
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;19:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;20:00;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;20:15;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;20:30;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;20:45;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;21:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;21:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;21:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Thursday;21:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;6:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;6:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;7:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;7:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;7:30;4
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;7:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;8:00;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;8:15;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;8:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;8:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;9:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;9:15;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;9:30;4
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;9:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;10:00;4
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;10:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;10:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;10:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;11:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;11:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;11:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;11:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;12:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;12:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;12:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;12:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;13:00;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;13:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;13:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;13:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;14:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;14:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;14:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;14:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;15:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;15:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;15:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;15:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;16:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;16:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;16:30;3
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;16:45;5
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;17:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;17:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;17:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;17:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;18:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;18:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;18:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;18:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;19:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;19:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;19:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;19:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;20:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;20:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;20:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;20:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;21:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;21:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;21:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Friday;21:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;6:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;6:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;7:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;7:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;7:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;7:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;8:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;8:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;8:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;8:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;9:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;9:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;9:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;9:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;10:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;10:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;10:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;10:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;11:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;11:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;11:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;11:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;12:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;12:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;12:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;12:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;13:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;13:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;13:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;13:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;14:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;14:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;14:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;14:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;15:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;15:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;15:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;15:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;16:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;16:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;16:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;16:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;17:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;17:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;17:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;17:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;18:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;18:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;18:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;18:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;19:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;19:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;19:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;19:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;20:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;20:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;20:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;20:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;21:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;21:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;21:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Saturday;21:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;6:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;6:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;7:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;7:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;7:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;7:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;8:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;8:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;8:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;8:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;9:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;9:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;9:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;9:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;10:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;10:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;10:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;10:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;11:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;11:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;11:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;11:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;12:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;12:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;12:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;12:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;13:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;13:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;13:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;13:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;14:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;14:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;14:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;14:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;15:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;15:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;15:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;15:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;16:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;16:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;16:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;16:45;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;17:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;17:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;17:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;17:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;18:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;18:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;18:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;18:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;19:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;19:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;19:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;19:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;20:00;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;20:15;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;20:30;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;20:45;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;21:00;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;21:15;2
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;21:30;1
Dublé Almeyda;10;PO;Av. Pedro de Valdivia;Los Tres Antonios;8;Sunday;21:45;1
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;6:30;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;6:45;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;7:00;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;7:15;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;7:30;5
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;7:45;6
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;8:00;6
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;8:15;5
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;8:30;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;8:45;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;9:00;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;9:15;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;9:30;4
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;9:45;4
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;10:00;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;10:15;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;10:30;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;10:45;3
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;11:00;2
Dublé Almeyda;11;PO;Los Tres Antonios;Exequiel Fernández;9;Monday;11:15;3
